"price","likesCount","reviewsCount","totalScore","rating","reviewerNumberOfReviews","text","name","title","stars"
,"2","363","4.1",,,"Experienced doctors. Good facilities. Multi speciality hospital. Value for money.","A RAUL","Neelachal Hospital Pvt Ltd","5"
,"0","363","4.1",,,"All are good","Umakanta Biswal","Neelachal Hospital Pvt Ltd","5"
,"4","363","4.1",,,"Poor treatment! Inexperienced ICU doctors.
Never go there. Old and traditional hospital.","Soumya Purohit","Neelachal Hospital Pvt Ltd","1"
,"2","363","4.1",,,"One of the oldest private Hospital in Bhubaneswar. Excellent service & value for money.","Sujit kumar Sahoo","Neelachal Hospital Pvt Ltd","5"
,"0","5023","4.3",,,,"Purusottam Behera","CARE Hospitals, Bhubaneswar | Best Hospital","4"
,"0","5023","4.3",,,,"Aurobinda Giri","CARE Hospitals, Bhubaneswar | Best Hospital","5"
,"0","5023","4.3",,,,"M Bikash Kanyari","CARE Hospitals, Bhubaneswar | Best Hospital","5"
,"0","5023","4.3",,,,"subham pattnaik","CARE Hospitals, Bhubaneswar | Best Hospital","5"
,"0","5023","4.3",,,,"RABIN DEBTA","CARE Hospitals, Bhubaneswar | Best Hospital","4"
,"0","5023","4.3",,,,"Rajendra Kumar Naik","CARE Hospitals, Bhubaneswar | Best Hospital","5"
,"0","5023","4.3",,,,"Ekta Khanra","CARE Hospitals, Bhubaneswar | Best Hospital","5"
,"0","5023","4.3",,,,"MANAS RANJAN BEHERA","CARE Hospitals, Bhubaneswar | Best Hospital","4"
,"0","5023","4.3",,,,"sanjulata rout","CARE Hospitals, Bhubaneswar | Best Hospital","5"
,"0","5023","4.3",,,,"Swastik Sukla","CARE Hospitals, Bhubaneswar | Best Hospital","5"
,"0","5023","4.3",,,,"rakesh das","CARE Hospitals, Bhubaneswar | Best Hospital","5"
,"0","5023","4.3",,,,"Ashok Pradhan","CARE Hospitals, Bhubaneswar | Best Hospital","4"
,"0","5023","4.3",,,,"Hemendra Bishwal","CARE Hospitals, Bhubaneswar | Best Hospital","5"
,"0","5023","4.3",,,,"Silu","CARE Hospitals, Bhubaneswar | Best Hospital","5"
,"0","5023","4.3",,,,"Mamata Patra","CARE Hospitals, Bhubaneswar | Best Hospital","5"
,"0","5023","4.3",,,,"BISHNU NAYAK","CARE Hospitals, Bhubaneswar | Best Hospital","5"
,"1","5023","4.3",,,,"Sasmita Pattnaik.","CARE Hospitals, Bhubaneswar | Best Hospital","3"
,"0","5023","4.3",,,,"Raghunatha Mahapatra","CARE Hospitals, Bhubaneswar | Best Hospital","5"
,"0","5023","4.3",,,,"Peru Pearl","CARE Hospitals, Bhubaneswar | Best Hospital","4"
,"0","5023","4.3",,,,"Sujata Behera","CARE Hospitals, Bhubaneswar | Best Hospital","5"
,"2","13546","4.8",,,"Amri is good Nurses are very cooperative. Special thanks to Barsa, sadhna, manosmita, jidan, anusaya, Divya, sarveshwar
H. K Arif, mita, Gita, billing janmajaya good","Jincy Patro","Manipal Hospitals, Bhubaneswar","5"
,"1","13546","4.8",,,"Manipal hospital is best preference in bhubaneswar. Nursing staff are cooperative specially Nibedita, Arati,rajashree.","Laxmi Pattnaik","Manipal Hospitals, Bhubaneswar","5"
,"0","13546","4.8",,,"Manipal hospital is the best hospital in odisha
Best treatment best doctors are available
Nursing staff are very polite- Srimati didi, iti didi,manu didi,tapasani didi
Patient experience - madhusmita","Alok Kumar","Manipal Hospitals, Bhubaneswar","5"
,"0","13546","4.8",,,"5th floor, c block nursery staf all good service, sradha ,mamata , susama , sangita, ,","SanjaY Panda","Manipal Hospitals, Bhubaneswar","5"
,"0","13546","4.8",,,"Highly impressed to kirti ketan sir,3rd general  all staffs ,Mithun Bhai dresor,sreematidi good manager manage all,br subham , janmejay, iti di,","Bhagban Panigrahi","Manipal Hospitals, Bhubaneswar","5"
,"1","13546","4.8",,,"Best medical facilities.
All the doctors and support staffs are really good.
Special thanks to Anusaya sister,janmajaya and braja
Nursing  staff madhu tripathy,runu,rajasree,manosmita,nidan are very excellent
H.k mita,gita goid","Subham Priyadarshi","Manipal Hospitals, Bhubaneswar","5"
,"0","13546","4.8",,,"Excellent service got by nursing tem (puja didi lipsha didi bismaya bradar etisrer didi eand lilima didi. Thank you so macha manipal hospital","bimod senapati","Manipal Hospitals, Bhubaneswar","5"
,"0","13546","4.8",,,"Good care of patient specialy thanks to mr/mrs/mis-Utkal,Subhra,Sunita,Aiswarya,Jemima specialy thanks Dr.LR Nath.","bishnu appot","Manipal Hospitals, Bhubaneswar","5"
,"0","13546","4.8",,,"Thank u Manipal hospital for Excellent service, KK Panda Sir, all staffs ,sreematidi,itidi, Dressor Mithun Bhai, all staff are very cooperative","Gobardhan Gadatya","Manipal Hospitals, Bhubaneswar","5"
,"0","13546","4.8",,,"Thank u Sarthak sir for treating me so well. Thanks SreematiMam and team to care me so well. Thanks to itidi,haresh bhai, satya bhai mana sidi  ,dresser mithun bhai","Mukesh Behera","Manipal Hospitals, Bhubaneswar","5"
,"1","13546","4.8",,,"Amri is so nice .All nurses r very good special thanks to anusaya,jidan,barsa,runu,bhanu
billing janmajaya.","Benedict Lakra","Manipal Hospitals, Bhubaneswar","5"
,"1","13546","4.8",,,"Thanks a lot manipal hospital,Dr Ananda sir,Sreematidi,itidi, br haresh.","Binita. Pradhan","Manipal Hospitals, Bhubaneswar","5"
,"1","13546","4.8",,,"Mr saroj kumar Dora admit in manipal hospital under dr.j.k padhi in cardiac hdu ,here all staffs are good specially sr.padmini,sr debarati,sr.sushree,sr.subhasree","Saroj Dora","Manipal Hospitals, Bhubaneswar","5"
,"1","13546","4.8",,,"AMRI Hospitals Bhubaneswar, the largest healthcare service provider of Odisha, provides tertiary level clinical care, backed by a multidisciplinary team of medical fraternity with the finest state-of-art-technologies available in Eastern India.
पर भगवान न करे आपको यँहा आनेकी जरूरत पडे।","Er.Santosh Senapati","Manipal Hospitals, Bhubaneswar","5"
,"0","13546","4.8",,,"5th block all are sister are very good
Sister mamata, sister Priti Priya,rajojini,lopamudra,nibedita good behaviour
And team work","Srimanta Ghosh","Manipal Hospitals, Bhubaneswar","5"
,"1","13546","4.8",,,"Amri hospital is excellent ,all staffs are very coiprative,special thanks to all nursing staff
Anusaya,jidan,sarbeswara,sadhana,runu,manosmita,chhabi good.
H.k arif,mita,iswar,depti good
Floor manager janmajaya good","Biranchi Dash","Manipal Hospitals, Bhubaneswar","5"
,"1","13546","4.8",,,"Excellent. Dr Tanmay Sahoo sir was very cooperative and Miss Priyadarshini senapati, OPD staff behaved very politely.julana sister,rupali ,binodini sister.","Abhisek Swain","Manipal Hospitals, Bhubaneswar","5"
,"0","13546","4.8",,,"Overally good staff responsibility good dr- Amit jaiswal ,sr sreemati ,sr iti, sr rita, br subham, br haresh","Lingaraj. Pradhan","Manipal Hospitals, Bhubaneswar","5"
,"0","13546","4.8",,,"Manipal hospital best healthcare provider under the best doctor sr lilima sr iti sr rita sr subha sr mamuni sr puja housekeeping renunciation pinky f&b bhola","Zeetendra Mohanty","Manipal Hospitals, Bhubaneswar","5"
,"0","13546","4.8",,,"All nursing staff's very good
Sis Arati,Sis Madhu,Sis Swapna, Sis Bindu,Sis liva ,Sis Geeta,Sis rashmita  is very Very nice.","Bikram Tripathy","Manipal Hospitals, Bhubaneswar","5"
,"1","2313","4.6",,,"Thank you Dr devasi satrangi","Shivram Barada","Sunshine Hospital","5"
,"1","2313","4.6",,,"Dr p k sahoo
Sir bahut badhia aan
Au treatment bi Val lagla... thank you","kirtibas budek","Sunshine Hospital","5"
,"1","2313","4.6",,,"Dr gourab nayak se bahut bhala doctor aa sunshine hospital re.thank you Sunshine hospital.thank you Dr gourab nayak sir.","gangadhar champati","Sunshine Hospital","5"
,"0","2313","4.6",,,"Sabu kichi bahuta bhala lagila.
Thank you sunshine hospital","Puja Rani Nayak","Sunshine Hospital","5"
,"1","2313","4.6",,,"mo petient gela sahu dr ansuman singh nka under re addmitted achanti bahut bhala service amend pauchu sunshine hospital re thank you sunshine hospital","Kalu Charan Nahak","Sunshine Hospital","5"
,"0","2313","4.6",,,"Ama rogi prati jou medical treatment hela sethipain ame bahut khusi achhu.sunshine hospital is the best hospital in bhubaneswar.thank you sunshine hospital","Ramakanta Behera","Sunshine Hospital","5"
,"1","2313","4.6",,,"Thank you dr sagar sir .thank you sunshine hospital.ame bahut khusi j ame bhala heiki gharaku feruchu.","Chhabi Nandi","Sunshine Hospital","5"
,"0","2313","4.6",,,"Sunshine hoapital bahot achha hospital he sab staff bahot suportive he","Sujit Maity","Sunshine Hospital","5"
,"0","2313","4.6",,,"Dr.gourab sir bahat hi achha dr hai.sunshine hospital main hamara pecent ka achha treatment chal raha hai.thank you","Sk Kismat","Sunshine Hospital","5"
,"1","2313","4.6",,,"Dr swetank das bahut bhala doctor. Dhanya bad sunshine hospital","Nirakar Meher","Sunshine Hospital","5"
,"1","2313","4.6",,,"Thank you Dr debasis sarangi","Sanju bhuyan","Sunshine Hospital","5"
,"2","2313","4.6",,,"Dr badri dandapani sir seba bhala lagiala . patient care nka sahjya nursing seba bhala lagila","PAPU PRADHAN","Sunshine Hospital","5"
,"1","2313","4.6",,,"Dr Anshuman Singh bahut bhala gainocology doctor .thank you sunshine hospital.","Bairagi Bishoyi","Sunshine Hospital","5"
,"0","2313","4.6",,,"Sunshin Hospital re re mu treatment heuthili ,mote sunshin hospital mote bhala tretment deithle , Doctor -Ramesh Kumar goinka bhala treatment dele","Trinath Sahoo","Sunshine Hospital","5"
,"1","2313","4.6",,,"Dr gourav bhala .nurse manka seba bhala patient care bahut sahajoga karichanti.","Prasanta Baral","Sunshine Hospital","5"
,"1","2313","4.6",,,"Sunshine haspital bhaut bhala au safha au daitya. All of good  Dr debasis sadangi  sunshine haspital ra bhaut bhala Dr","Sangita Sahoo","Sunshine Hospital","4"
,"0","2313","4.6",,,"Dr chandan ku panda the best orthapedic doctor","Prabhakar Swain","Sunshine Hospital","5"
,"0","2313","4.6",,,"Jay gannath sunshine hospital ra samasta stap ba doctor manka beybahara bahuta bhala kahinki na semane samastankara thik samayare thik karjya karuchanti","Trinath Behera","Sunshine Hospital","5"
,"1","2313","4.6",,,"DrGoenka Sir bohut bhala.moBhai ku nua jiba Dana dele .Sir nku Dhanyabad.God bless you.","Seetarani Sahoo","Sunshine Hospital","5"
,"1","2313","4.6",,,"Sunshine hospital is  the best hospital in bhubaneswar.khas karke nurosusary ke liye bahat hi femaus hai. Baki sare tritements bahat achhi tarike se hote hain.","Ambika Priyadarshini","Sunshine Hospital","5"
,"0","17375","4.7",,,"Rasmita .susmita.sipra.jayshree.priyanka.sushri.suchi good.378","Kailash Barik","Apollo Hospitals","4"
,"0","17375","4.7",,,"Bed no 481 Heartly satisfied with doctors and daycare sisters sonali, subhadra, nirupama, lipi, subasini and all stafs.","Omkarnath Hota","Apollo Hospitals","5"
,"0","17375","4.7",,,"Very good Padmini banita rojaline and Satya all staff excellent bed no 521 Hara priya","nag rajesh1012","Apollo Hospitals","5"
,"0","17375","4.7",,,"Excellent
Very good Nursing
Nivedita
Prabhat
Paddmini
Satya","Amit Singh","Apollo Hospitals","5"
,"0","17375","4.7",,,"ICU bed no.. 127 me sahi se nars nahi dekhi bat 3 folor jarnal ward me 363 bed ko bahout Ache se tirt kiya h sabse Achi Narss Bhagya","Rasid Abdul","Apollo Hospitals","5"
,"0","17375","4.7",,,"Bed-532A sister prabhati","kartikeswar kalo","Apollo Hospitals","5"
,"0","17375","4.7",,,"Mu vaskar pradhan..mu Dr. Amit ku. Chanduka nka under re second general ward ra bed no 284 re admit heithili .....ebe mu aga apekhya susta anubhaba karuchi ... thanks to all Apollo hospitals staffs.... special... thanks 🙏 to sister urmila.......&Dr.amit sir.........","Ramesh Pradhan","Apollo Hospitals","5"
,"0","17375","4.7",,,"Nibedita,haritparna,bandita,banita nursing system are very good","Saditya Barik","Apollo Hospitals","5"
,"0","17375","4.7",,,"All staffs servises are Excellent    especially pravati, bandita,rojalin,saswati. So thanks to Apollo hospital.","Namita Behera","Apollo Hospitals","5"
,"0","17375","4.7",,,"I am Lingaraj Padhan patient of bed no 284 . I am satisfied regarding treatment process ..thnk u sister dipti , chinu, Rashmi , mona , Aparna.","Dibya Padhan","Apollo Hospitals","5"
,"0","17375","4.7",,,"All nurses are exelent... Such as lipsa, rameswari, swapna, sushila khirabdi like my doughter... Very co operative good behavior thank u apollo hospital.....","Gagan Bihari Behera","Apollo Hospitals","5"
,"3","17375","4.7",,,"Mu general ward ra 293 bed no patient...mor nama rangalata nayak ....mu 12.08 2022 re admitted hoithili...ebe ..mu Apollo ra sabu staff  nka service re khudi hui satisfied achhi .... nursing staff nku b but dhanyavad.......samastanku bhtbht dhanyavad......","Babuli Nayak","Apollo Hospitals","5"
,"0","17375","4.7",,,"Bed no 456
Highly appreciation for treatment.
Rajlakhmi khuntia, Lipsa rani panda, madhusmita pradhan.","Sanjay dash","Apollo Hospitals","5"
,"0","17375","4.7",,,"Gobind Prasad sir ..aap but achhe hei...me apka shukriya Ada krna chahta hu...aap bht achhe hei ..apka pariwar v khudh the ......ese doctor bhagawan  ke barabar he ......bhagwan aapko achha rakhe ..sabse baad Savi staff s ko v dhanyabad ......bht bht dhanyabad.......
Me Abdul rakib Khan hu aur general ward wa 279 bed ka patient hu ......aur..me apka ye ehsaan kvi nhi bhulungi ....😊👍","Rakib Khan","Apollo Hospitals","5"
,"0","17375","4.7",,,"Excellent Brajaraj  sir and staff","Bipasa Sahu","Apollo Hospitals","3"
,"0","17375","4.7",,,"Bed no 434c block apollo hospital bbsr service is excellent...staffs are very cooperative....sister tapaswini..Dr Biswamitra Nanda dr saroj and Dr jayashree dhobada also very cooperative...thanks","BINAPANI SAHOO","Apollo Hospitals","5"
,"0","17375","4.7",,,"Mu akash patel...general ward ra 292 bedno. Patient ...mu 24.08.2022 dt re hip pain apllo hospitalreadmit hoithili ...ebe aga apekhya condition vl achhi ....im well☺️..thanks to apollo stafsss & nursing stafs....","AKASH PATEL","Apollo Hospitals","4"
,"0","17375","4.7",,,"Sandhya, Lopita, Trupti, Dipti, Sushila, Sapna , Sayanwita (Interm)
Service is good, behaviour also very good

Patient Name : Chitra Mandal
Room no : 451 B","Taposhi Mandal","Apollo Hospitals","5"
,"0","17375","4.7",,,"Mu Prakash kumar behera....general ward ra 287 bed no.patient.....mu appendicite pain ethi admission heithili..mu 14 din eithi rahili ...Apollo ra sabu staff mote recovery re bht help karichanti ...mu eithu susta hei jauchi boli ..bht khushi achi ..specially nursing didi mane bht Vala..auu mu  Dr. Salil kumar parida sir nku bht bht dhanyabad debaku chahuchi       ......","Prakash kumar Behera","Apollo Hospitals","5"
,"0","17375","4.7",,,"Apollo may admit thi gss Mohapatra sir ka 4th flower  461 ward Saab sister ache hai Sonia ka service bohot acha hai my name is kabetun khatun","kabetun khatun","Apollo Hospitals","5"
,"0","6992","4.7",,,,"Rabindra Beheara","SUM Ultimate Medicare - Best Multispeciality Hospital in Bhubaneswar","1"
,"0","6992","4.7",,,,"Shanta Meher","SUM Ultimate Medicare - Best Multispeciality Hospital in Bhubaneswar","5"
,"0","6992","4.7",,,,"Vaibhavi","SUM Ultimate Medicare - Best Multispeciality Hospital in Bhubaneswar","1"
,"0","6992","4.7",,,,"Koushik Hero","SUM Ultimate Medicare - Best Multispeciality Hospital in Bhubaneswar","5"
,"0","6992","4.7",,,,"HATIM MAHAMMAD","SUM Ultimate Medicare - Best Multispeciality Hospital in Bhubaneswar","1"
,"0","6992","4.7",,,,"Ashish Saha","SUM Ultimate Medicare - Best Multispeciality Hospital in Bhubaneswar","5"
,"0","6992","4.7",,,,"BISWARANJAN PARIDA","SUM Ultimate Medicare - Best Multispeciality Hospital in Bhubaneswar","5"
,"0","6992","4.7",,,,"antu agrawal agrawal","SUM Ultimate Medicare - Best Multispeciality Hospital in Bhubaneswar","5"
,"0","6992","4.7",,,,"Pradipta Kishore","SUM Ultimate Medicare - Best Multispeciality Hospital in Bhubaneswar","5"
,"0","6992","4.7",,,,"ajit behera","SUM Ultimate Medicare - Best Multispeciality Hospital in Bhubaneswar","5"
,"0","6992","4.7",,,,"DIBYA RANJAN SETHY","SUM Ultimate Medicare - Best Multispeciality Hospital in Bhubaneswar","3"
,"0","6992","4.7",,,,"Bulu Mohanta","SUM Ultimate Medicare - Best Multispeciality Hospital in Bhubaneswar","5"
,"0","6992","4.7",,,,"Snehasish Singha","SUM Ultimate Medicare - Best Multispeciality Hospital in Bhubaneswar","5"
,"0","6992","4.7",,,,"Sushanta Kumar Pani","SUM Ultimate Medicare - Best Multispeciality Hospital in Bhubaneswar","1"
,"0","6992","4.7",,,,"Sanjukta Sahoo","SUM Ultimate Medicare - Best Multispeciality Hospital in Bhubaneswar","5"
,"0","6992","4.7",,,,"Bikram panda","SUM Ultimate Medicare - Best Multispeciality Hospital in Bhubaneswar","5"
,"0","6992","4.7",,,,"Rutuparna Dash","SUM Ultimate Medicare - Best Multispeciality Hospital in Bhubaneswar","4"
,"0","6992","4.7",,,,"Syed Jaffar","SUM Ultimate Medicare - Best Multispeciality Hospital in Bhubaneswar","2"
,"0","6992","4.7",,,,"Anjali Rout","SUM Ultimate Medicare - Best Multispeciality Hospital in Bhubaneswar","5"
,"0","6992","4.7",,,,"Baisakhi Das","SUM Ultimate Medicare - Best Multispeciality Hospital in Bhubaneswar","4"
,"0","5023","4.3",,,,"Bimalendu Sekhar Nanda","CARE Hospitals, Bhubaneswar | Best Hospital","5"
,"0","5023","4.3",,,,"Sagar Nayak","CARE Hospitals, Bhubaneswar | Best Hospital","5"
,"0","5023","4.3",,,,"deepak pattanaik","CARE Hospitals, Bhubaneswar | Best Hospital","5"
,"0","5023","4.3",,,,"Prakash Chandra Nayak","CARE Hospitals, Bhubaneswar | Best Hospital","1"
,"0","5023","4.3",,,,"Manoj Rout","CARE Hospitals, Bhubaneswar | Best Hospital","4"
,"0","5023","4.3",,,,"Lipun Patra","CARE Hospitals, Bhubaneswar | Best Hospital","5"
,"0","5023","4.3",,,,"Ranjan kumar Sahoo","CARE Hospitals, Bhubaneswar | Best Hospital","4"
,"0","5023","4.3",,,,"Suchi Sahoo","CARE Hospitals, Bhubaneswar | Best Hospital","5"
,"0","5023","4.3",,,,"Debaraj Kumbhar","CARE Hospitals, Bhubaneswar | Best Hospital","5"
,"0","5023","4.3",,,,"Pradeep Kumar Dash","CARE Hospitals, Bhubaneswar | Best Hospital","5"
,"0","5023","4.3",,,,"Muna Maharana","CARE Hospitals, Bhubaneswar | Best Hospital","5"
,"0","5023","4.3",,,,"Sodamini Mallik","CARE Hospitals, Bhubaneswar | Best Hospital","5"
,"0","5023","4.3",,,,"Suryakanta Nayak","CARE Hospitals, Bhubaneswar | Best Hospital","5"
,"0","5023","4.3",,,,"M.V.J. NARAASIMHAM","CARE Hospitals, Bhubaneswar | Best Hospital","5"
,"0","5023","4.3",,,,"chiranjeeb behera","CARE Hospitals, Bhubaneswar | Best Hospital","5"
,"0","5023","4.3",,,,"Prativa Nayak","CARE Hospitals, Bhubaneswar | Best Hospital","5"
,"0","5023","4.3",,,,"hemant kumar bhoi","CARE Hospitals, Bhubaneswar | Best Hospital","5"
,"0","5023","4.3",,,,"AKSHAYA KUMAR MOHANTY","CARE Hospitals, Bhubaneswar | Best Hospital","5"
,"0","5023","4.3",,,,"Prasanta Patra","CARE Hospitals, Bhubaneswar | Best Hospital","5"
,"0","5023","4.3",,,,"Kunal Konar","CARE Hospitals, Bhubaneswar | Best Hospital","3"
,"0","3380","4.4",,,,"PRATAP SINGH RAMAKANTA","UTKAL HOSPITAL","5"
,"0","3380","4.4",,,,"AMAR NAYAK","UTKAL HOSPITAL","5"
,"0","3380","4.4",,,,"Suryakanta Das","UTKAL HOSPITAL","5"
,"0","3380","4.4",,,,"Sannidhya Saransh","UTKAL HOSPITAL","4"
,"0","3380","4.4",,,,"Sonakshi Baliarsingh","UTKAL HOSPITAL","5"
,"0","3380","4.4",,,,"Asish Jena","UTKAL HOSPITAL","1"
,"0","3380","4.4",,,,"Swodeep Mohanty","UTKAL HOSPITAL","5"
,"0","3380","4.4",,,,"Satyadarshi Prusty","UTKAL HOSPITAL","3"
,"0","3380","4.4",,,,"ASHOK DEHURY","UTKAL HOSPITAL","5"
,"0","3380","4.4",,,,"Huy Byy","UTKAL HOSPITAL","5"
,"0","3380","4.4",,,,"Dwitikrushna Panda","UTKAL HOSPITAL","5"
,"0","3380","4.4",,,,"Basudev Sahoo","UTKAL HOSPITAL","5"
,"0","3380","4.4",,,,"Bandita Das","UTKAL HOSPITAL","5"
,"0","3380","4.4",,,,"Soumya ranjan Sahoo","UTKAL HOSPITAL","5"
,"0","3380","4.4",,,,"Rama Parida","UTKAL HOSPITAL","5"
,"0","3380","4.4",,,,"Sangram Keshari Mohapatra","UTKAL HOSPITAL","5"
,"0","3380","4.4",,,,"Sukanta Kumar Dehury","UTKAL HOSPITAL","2"
,"0","3380","4.4",,,,"Manas Ranjan","UTKAL HOSPITAL","5"
,"0","3380","4.4",,,,"Dhirendra Sahoo","UTKAL HOSPITAL","5"
,"0","3380","4.4",,,,"Ranjit Padhy","UTKAL HOSPITAL","5"
,"0","1696","4.2",,,,"Bu Bu","Sparsh Hospitals & Critical Care Pvt. Ltd.","5"
,"0","1696","4.2",,,,"Pravash Ranjan Das","Sparsh Hospitals & Critical Care Pvt. Ltd.","5"
,"0","1696","4.2",,,,"manojkumar baliarsingh","Sparsh Hospitals & Critical Care Pvt. Ltd.","5"
,"0","1696","4.2",,,,"RK Tripathy","Sparsh Hospitals & Critical Care Pvt. Ltd.","5"
,"0","1696","4.2",,,,"Chinu Sahoo","Sparsh Hospitals & Critical Care Pvt. Ltd.","5"
,"0","1696","4.2",,,,"Madhaba patel","Sparsh Hospitals & Critical Care Pvt. Ltd.","5"
,"0","1696","4.2",,,,"Bikash Mallick","Sparsh Hospitals & Critical Care Pvt. Ltd.","5"
,"0","1696","4.2",,,,"RAGHUNANDAN MOHANTY","Sparsh Hospitals & Critical Care Pvt. Ltd.","5"
,"0","1696","4.2",,,,"Namita Padhy","Sparsh Hospitals & Critical Care Pvt. Ltd.","5"
,"0","1696","4.2",,,,"Madhusmita biswal","Sparsh Hospitals & Critical Care Pvt. Ltd.","5"
,"0","1696","4.2",,,,"Debendra Mahanta","Sparsh Hospitals & Critical Care Pvt. Ltd.","5"
,"0","1696","4.2",,,,"Jagannath Das","Sparsh Hospitals & Critical Care Pvt. Ltd.","5"
,"0","1696","4.2",,,,"jayashree jena","Sparsh Hospitals & Critical Care Pvt. Ltd.","5"
,"0","1696","4.2",,,,"Namita Naik","Sparsh Hospitals & Critical Care Pvt. Ltd.","5"
,"0","1696","4.2",,,,"gaganbihari rout","Sparsh Hospitals & Critical Care Pvt. Ltd.","1"
,"0","1696","4.2",,,,"Ranjan Gouda","Sparsh Hospitals & Critical Care Pvt. Ltd.","3"
,"0","1696","4.2",,,,"Prasanta Mohanty","Sparsh Hospitals & Critical Care Pvt. Ltd.","5"
,"0","1696","4.2",,,,"Uddhaba Charan Behera","Sparsh Hospitals & Critical Care Pvt. Ltd.","5"
,"0","1696","4.2",,,,"Pitabasakanhr","Sparsh Hospitals & Critical Care Pvt. Ltd.","5"
,"0","1696","4.2",,,,"Rajesh Mangaraj","Sparsh Hospitals & Critical Care Pvt. Ltd.","5"
,"0","2313","4.6",,,"Dr Roshan Sahu sir bahut bhala lagile.","Sarat Mallick","Sunshine Hospital","5"
,"1","2313","4.6",,,"Dr pkt Jena good doctor","Laxmidhar Baliarsingh","Sunshine Hospital","5"
,"1","2313","4.6",,,"Best hospital In the city, dr Tanmaya Padhee best dr","Sakuntala Rout","Sunshine Hospital","5"
,"0","2313","4.6",,,"Sunshine hospital bahut bhala ..gariba lokamanku bahut subidha au bhala treatment karuchanti .staff bahut bhla .. thanku sunshine hospital","kabiraj muduli","Sunshine Hospital","5"
,"1","2313","4.6",,,"Thank you Dr swayam prakash","Sujata Das","Sunshine Hospital","5"
,"1","2313","4.6",,,"Dr devasis sarangi bestin orthopedic. We r happy","Soni Soni","Sunshine Hospital","5"
,"0","2313","4.6",,,"Sunshine hospital re bahut bhala subidha achhi.sum hospital re b amiti subidha nahi .so thank you sunshine hospital","Kalia Swain","Sunshine Hospital","5"
,"1","2313","4.6",,,"Thank you tanmaya padhi Sir..","Jyoteermayee Dash","Sunshine Hospital","5"
,"0","2313","4.6",,,"Chandan ku panda . Emergency word facility Bahut bhala deichhanti","Santosh Biswal","Sunshine Hospital","5"
,"1","2313","4.6",,,"Great thanks to P K SAHU Sir and ROSHAN KU SAHU SIR..ROHAN SAHU SIR AMAKU BAHUT BHALA TREAT MENT KARICHANTI","sarat Padhan","Sunshine Hospital","5"
,"1","2313","4.6",,,"Dr chandan panda the best ortha pedic doctor","Bikash Sahoo","Sunshine Hospital","5"
,"0","2313","4.6",,,"Debashish sadangi was good doctor","Sanjay Kumar Maity","Sunshine Hospital","5"
,"1","2313","4.6",,,"Chinmaya behera
Good doctor","BIDYADHAR DAS","Sunshine Hospital","5"
,"0","2313","4.6",,,"Sopnita hotankara bhala lagila. Sethipain thak you.","Samantaray Sitakant","Sunshine Hospital","5"
,"0","2313","4.6",,,"Sabu kichi bhala thila. Kichi asubidha heini Amara.","Basanti Nayak","Sunshine Hospital","5"
,"1","2313","4.6",,,"Mo khudi ethi admitted heithile... Dr pk sahoo","Ranjita Putel","Sunshine Hospital","5"
,"0","2313","4.6",,,"Sabu kichi seba bhala thila.","Lokanath Behera","Sunshine Hospital","5"
,"0","2313","4.6",,,"Sabu service bhala achi .","Bibhuti bhusan Ojha","Sunshine Hospital","5"
,"1","2313","4.6",,,"Sobu staff bahut bhala thile. Bahut sahajya karichanti.","Sandhya Das","Sunshine Hospital","5"
,"1","2313","4.6",,,"Dr rashan sahu his best parson","Manoj Patro","Sunshine Hospital","5"
,"0","363","4.1",,,"Good hospital for treatment...","Saroj Swain","Neelachal Hospital Pvt Ltd","5"
,"1","363","4.1",,,"iam unhappy  to my  to my dada deth and grand father deth the hospital dada deth in the hospital grand father treat men in  the hospital and deth in home hospital is not bad i am so un happy to the deth.....","Soumya Ranjan Behera","Neelachal Hospital Pvt Ltd","5"
,"0","363","4.1",,,"Good hospital","Ok Pk","Neelachal Hospital Pvt Ltd","5"
,"0","363","4.1",,,"Good","Bhaskar Baliarsinha","Neelachal Hospital Pvt Ltd","5"
,"0","363","4.1",,,"Nice hospital","Rudra Badick","Neelachal Hospital Pvt Ltd","5"
,"0","363","4.1",,,"Good","ZORO","Neelachal Hospital Pvt Ltd","5"
,"0","363","4.1",,,"Absolutely good and cleaning clean hospital","Subhajit Bhunia","Neelachal Hospital Pvt Ltd","5"
,"0","363","4.1",,,"Good doctors clean premises and all the facilities are available.","Kausik Das","Neelachal Hospital Pvt Ltd","4"
,"0","363","4.1",,,"Very good hospital","Susanta Behera","Neelachal Hospital Pvt Ltd","5"
,"0","363","4.1",,,"Good service","Hemanta Jena","Neelachal Hospital Pvt Ltd","5"
,"1","363","4.1",,,"Very bad hospital in bbsr..","Purnima Prusty","Neelachal Hospital Pvt Ltd","1"
,"2","363","4.1",,,"Patients are well treated and cared for in this hospital.","SUKANTA PANDE","Neelachal Hospital Pvt Ltd","4"
,"0","363","4.1",,,"good hospital but cleanness is highly required","susant kumar sethi","Neelachal Hospital Pvt Ltd","4"
,"0","363","4.1",,,"All are good","Srikanta Kumar Barik","Neelachal Hospital Pvt Ltd","5"
,"0","363","4.1",,,"Best doctors n best treatment","barsharani parida","Neelachal Hospital Pvt Ltd","5"
,"0","363","4.1",,,"Nice hospital","Sushil Padhan","Neelachal Hospital Pvt Ltd","5"
