"likesCount","text","title","reviewsCount","rating","reviewerNumberOfReviews","totalScore","stars","price"
"6","This is the best hospital in the twin City Bhubaneswar and Cuttack which efficiently perform Gullblader Laparoscopic operation. Dr Ramji Khetri is a Godlike person. He is very polite and down to earth. There is no compromise on cleanliness. Except a few reception staff all are very cooperative and sincere. Nursing staffs are very much alert and expertised. One who admitted here never feel out of home. Above all if you think of private hospital treatment, then this should be your First Choice. Because you can get reasonably affordable treatment here. Before my opporation I have surveyed more than 10 hospital in the twin City. God bless the Dr and his team to serve us uninterrupted.","Sara Gastro & Laparoscopic Hospital","120",,,"4.4","5",
"2","Pros- nice and clean, have NICU, doctors available most of the time or on call.

Cons- Rude staff at the medicine counter, he wont give you medicine unless you have cash.

The pediatrician seems to exaggerate small problem and advice unnecessary tests and admission.","Sara Gastro & Laparoscopic Hospital","120",,,"4.4","3",
"10","I had done my laproscopic surgery for gallstones on last week . I had such a great experience with Dr. Mr Khetri . Hospital was very clean and Nurses are also so cooperative.  Now I feel so good and healthy.","Sara Gastro & Laparoscopic Hospital","120",,,"4.4","5",
"2","A Complete Health Solutions Available here..!","Sara Gastro & Laparoscopic Hospital","120",,,"4.4","5",
"1","Dr.Ramji Khetri sir doing well surgery .Beds & hospitals are very Neat & Clean.Staffs are very well behavior","Sara Gastro & Laparoscopic Hospital","120",,,"4.4","5",
"2","Sara hospital, Dr. Ramji Khetri a nice gentle man and a good doctor and all other doctors are really good, Nursing staffs are also very good and experienced.
But the  HR manager  and front office staffs are really very inefficient, highly unprofessional and useless...They don't know how to deal with customer.. Attitude is very bad especially HR manager mam.... I recommend not to visit that hospital..","Sara Gastro & Laparoscopic Hospital","120",,,"4.4","2",
"13","The Doctor is over confident. We admitted our Aunt, M.Khatun, aged 64 years for surgery for removal of gall bladder stones at Sara Hospital, Bhubaneswar. The patient was active but underweight, 30 kgs. She developed post -operative complications which was not managed appropriately by the Doctor. Instead, the Doctor advised us not to let the patient sleep at night.
We admitted her in AIIMS-B where the doctors said the operation was not good. After much pain and continuous leakage from drainage site, she expired after 8 days.
Beware of getting your near ones operated at this hospital.","Sara Gastro & Laparoscopic Hospital","120",,,"4.4","1",
"2","This is Rishi Kesh Saraf
Very nice hospital, friendly staffs & Dr Ramji Khetri is a person next to God, very polite down to earth and well behaved , I was here for my inguinal hernia treatment and have a very good experience with complete team of the hospital, beautiful infrastructure and cleanliness.","Sara Gastro & Laparoscopic Hospital","120",,,"4.4","5",
"3","Dr Ramjee is really bad in communication. Also, he is very  rude. He has no idea on how to talk with patient's family.

Not recommended at all.","Sara Gastro & Laparoscopic Hospital","120",,,"4.4","1",
"1","Excellent service by all staffs including doctors. It's in a prime location.","Capital Cure Healthcare - A Multispeciality Clinic in Bhubaneswar","38",,,"4.7","5",
"1","Amazing Consultant and Doctors and staff.
Prime location in Bhubaneswar.","Capital Cure Healthcare - A Multispeciality Clinic in Bhubaneswar","38",,,"4.7","5",
"0","Good place in the medical","Capital Cure Healthcare - A Multispeciality Clinic in Bhubaneswar","38",,,"4.7","4",
"0","Very bad treatment","Capital Cure Healthcare - A Multispeciality Clinic in Bhubaneswar","38",,,"4.7","1",
"1","Well maintained and organised health care unit .","Capital Cure Healthcare - A Multispeciality Clinic in Bhubaneswar","38",,,"4.7","5",
"1","Very good, Doctors r very coprating","Capital Cure Healthcare - A Multispeciality Clinic in Bhubaneswar","38",,,"4.7","4",
"1","Best clinic in Bhubaneswar.","Capital Cure Healthcare - A Multispeciality Clinic in Bhubaneswar","38",,,"4.7","5",
"1","Best Clinic,Good Staff.","Capital Cure Healthcare - A Multispeciality Clinic in Bhubaneswar","38",,,"4.7","5",
"1","Good service","Capital Cure Healthcare - A Multispeciality Clinic in Bhubaneswar","38",,,"4.7","5",
"1","excellent staff and doctors","Capital Cure Healthcare - A Multispeciality Clinic in Bhubaneswar","38",,,"4.7","5",
"1","Excellent service 👌👌👌","Capital Cure Healthcare - A Multispeciality Clinic in Bhubaneswar","38",,,"4.7","5",
"1","Good Experience .","Capital Cure Healthcare - A Multispeciality Clinic in Bhubaneswar","38",,,"4.7","5",
"0",,"Capital Cure Healthcare - A Multispeciality Clinic in Bhubaneswar","38",,,"4.7","5",
"0",,"Capital Cure Healthcare - A Multispeciality Clinic in Bhubaneswar","38",,,"4.7","5",
"0",,"Capital Cure Healthcare - A Multispeciality Clinic in Bhubaneswar","38",,,"4.7","5",
"0",,"Capital Cure Healthcare - A Multispeciality Clinic in Bhubaneswar","38",,,"4.7","5",
"0",,"Capital Cure Healthcare - A Multispeciality Clinic in Bhubaneswar","38",,,"4.7","5",
"0",,"Capital Cure Healthcare - A Multispeciality Clinic in Bhubaneswar","38",,,"4.7","5",
"0","Please Bhai Mane Daya Kari ae hospital ku Kia bi asni. Naa doctor achanti na thik se dekha hauchi au sabu report bul dauchanti. Please request karuchi Kia bi asbi 🙏🏻","Aspire Hospital","86",,,"3.9","1",
"0","Sabuthu kharap hospital, dayakari kiabi asni","Aspire Hospital","86",,,"3.9","1",
"0",,"Aspire Hospital","86",,,"3.9","1",
"0",,"Aspire Hospital","86",,,"3.9","5",
"0",,"Aspire Hospital","86",,,"3.9","5",
"0",,"Aspire Hospital","86",,,"3.9","5",
"0",,"Aspire Hospital","86",,,"3.9","5",
"0",,"Aspire Hospital","86",,,"3.9","3",
"0",,"Aspire Hospital","86",,,"3.9","5",
"0",,"Aspire Hospital","86",,,"3.9","4",
"0",,"Aspire Hospital","86",,,"3.9","5",
"0",,"Aspire Hospital","86",,,"3.9","2",
"0",,"Aspire Hospital","86",,,"3.9","5",
"0",,"Aspire Hospital","86",,,"3.9","5",
"0",,"Aspire Hospital","86",,,"3.9","5",
"0",,"Aspire Hospital","86",,,"3.9","5",
"0",,"Aspire Hospital","86",,,"3.9","4",
"0",,"Aspire Hospital","86",,,"3.9","5",
"0",,"Aspire Hospital","86",,,"3.9","5",
"0",,"Aspire Hospital","86",,,"3.9","1",
"0","I would like to specify about sisters on feedback as they are really working hard to provide safe , comfortable & caring environment to the patient.. really obliged towards them & thanking toh dr JM Rao as well, great surgeon I have ever met thank you sir & the team","Kar Clinic & Hospital","656",,,"3.7","5",
"0","Very good service got from kar clinic
Overlay satisfied","Kar Clinic & Hospital","656",,,"3.7","5",
"0","Wrost Hospital ever..Doctor Sovna doesn't know how to talk with the patient..She was shouting like some layman...A doctor should have some politeness in behavior...It is better to visit to Better Hospital than this...Pathetic...Better visit some Hospital for Pregnancy and Gynic","Kar Clinic & Hospital","656",,,"3.7","1",
"0","Hospitality is well disciplined and well managed. Doctor & staff behavior is excellent. Operation was very smooth.
Discharge procedure should be strengthen.","Kar Clinic & Hospital","656",,,"3.7","5",
"0","Good treatment, doctor, nurse & staff co-op ration is better.
Kindly advice to maintained room properly.","Kar Clinic & Hospital","656",,,"3.7","5",
"3","I have faced exploitation here. The attendants engaged for booking appointments here are demanding more fees than prescribed. No receipt is provided after payment of visiting fee. Since last six months I am visiting here for O & G of my sister in law before Dr. Sujata Kar. I was paying ₹500/- before. Today the attendant demanded ₹650/- . I paid but, No receipt was provided. When I asked, she replied rudely doctors of other hospitals are taking ₹700/- to ₹1000/-. You may not come here.
Is it a good manner ? Public to decide. Whether to be exploited ? Or to avoid this hospital.","Kar Clinic & Hospital","656",,,"3.7","1",
"0","Recently I got admitted in Kar clinic hospital for the treatment of typhoid fever. I got the treatment under Dr. Biswajit Sahu. I got proper treatment here without any issue faced.
I would recommend this hospital for those who want a proper and complete treatment.","Kar Clinic & Hospital","656",,,"3.7","5",
"0","Kar clinic all doctors and staffs are not detecting the disease on time,they are there to take money from us.Do not choose this clinic for any serious condition,my father died because of there negligence.they did not recognise the disease on time.
It's humble request to all patient's family do not choose this clinic at any cost.","Kar Clinic & Hospital","656",,,"3.7","1",
"0","I am incredibly grateful for the exceptional care and compassion shown by the entire team at Kar Clinic. Thank you for your outstanding service. Highly recommend !","Kar Clinic & Hospital","656",,,"3.7","5",
"0","The service was good according to my expectations, nurses are humble, doctor is good and ontime round up and check up is happens.","Kar Clinic & Hospital","656",,,"3.7","5",
"0","Dr Niraj Mishra is very good and nurses are caring. We are very much happy with your service.","Kar Clinic & Hospital","656",,,"3.7","5",
"0","I got admitted in 219(A) under Dr biswajit Sahoo. Service related to hospital was really good.. my health also got recovered well
So thank uh to Kar clinic for their cooperation","Kar Clinic & Hospital","656",,,"3.7","5",
"0","I visited kar hospital last month, lost my purse their. Thankyou for the security team who coordinate with me and helped me in getting my purse.

A very nice experience at this hospital ,no long waitings and unnecessary chaos. Staff was very helpfull.","Kar Clinic & Hospital","656",,,"3.7","5",
"0","Excellent services specially patient diet is managed by a dietician and food quality is very good. Nurses and DRS are very  punctual in their duty . I'll definitely recomend others.","Kar Clinic & Hospital","656",,,"3.7","5",
"1","My experience in Kar Clinic has always been excellent with supportive doctors and staff. They have the best doctors. My old parents are in the safest hands of Dr. S.K.Kar. The Gynaecology department is best maintained by the team of Dr Sujata Kar. Dr. J.M.Rao is no doubt the best surgeon. I prefer to take all my pathology tests here as they are very accurate. My trust in the clinic has been 100 per cent since the past 25 years. It has always been a great experience at Kar Clinic","Kar Clinic & Hospital","656",,,"3.7","5",
"0","Thanks for valuable support and nicely observed by All staffs I.e- Drs,Nurses and also room maitaianance team.
Nicely treatment here and I am so happy with all parts of your services for patient.","Kar Clinic & Hospital","656",,,"3.7","5",
"0","All services are well and good
Doctor biswajit is very much caring
Nurses were also well trained","Kar Clinic & Hospital","656",,,"3.7","5",
"0","Very much satisfied during my hospital stay at kar clinic under dr biswajit sahu.. although discharge process was little delayed yet got well treatment by nurse team & doctors as well..
Thnk u to all the team of kar clinic & hospital","Kar Clinic & Hospital","656",,,"3.7","5",
"0","Got admitted at kchpl room no -111 under dr biswajit who is such a humble person
And the nurses were well trained and well behaved thnk u for such kind services it's really admirable 💐🥰","Kar Clinic & Hospital","656",,,"3.7","5",
"0","Overall experience in kar clinic is very good . Good people and behaviour. Ofcourse suggesting others.","Kar Clinic & Hospital","656",,,"3.7","5",
"0","No response of phone calls","AMRI Hospitals - Information Centre & Superspecialty Clinic","67",,,"3.9","1",
"1","Mast","AMRI Hospitals - Information Centre & Superspecialty Clinic","67",,,"3.9","5",
"0","Very nice","AMRI Hospitals - Information Centre & Superspecialty Clinic","67",,,"3.9","5",
"0","Ok and good","AMRI Hospitals - Information Centre & Superspecialty Clinic","67",,,"3.9","3",
"0","Good hospital","AMRI Hospitals - Information Centre & Superspecialty Clinic","67",,,"3.9","4",
"0","Clinic of amri hospital","AMRI Hospitals - Information Centre & Superspecialty Clinic","67",,,"3.9","5",
"0","Good hospital","AMRI Hospitals - Information Centre & Superspecialty Clinic","67",,,"3.9","5",
"0","5th B block
All are nursing staff cooperative
Sr lilima,sr Priti,
Br rintu,SrLopa","AMRI Hospitals - Information Centre & Superspecialty Clinic","67",,,"3.9","5",
"0","Rashmita
Mikina
Babita
Mamata
Sr incharge,Priyanka
All are so good","AMRI Hospitals - Information Centre & Superspecialty Clinic","67",,,"3.9","5",
"0",,"AMRI Hospitals - Information Centre & Superspecialty Clinic","67",,,"3.9","5",
"0",,"AMRI Hospitals - Information Centre & Superspecialty Clinic","67",,,"3.9","5",
"0",,"AMRI Hospitals - Information Centre & Superspecialty Clinic","67",,,"3.9","5",
"0",,"AMRI Hospitals - Information Centre & Superspecialty Clinic","67",,,"3.9","5",
"0",,"AMRI Hospitals - Information Centre & Superspecialty Clinic","67",,,"3.9","5",
"0",,"AMRI Hospitals - Information Centre & Superspecialty Clinic","67",,,"3.9","5",
"0",,"AMRI Hospitals - Information Centre & Superspecialty Clinic","67",,,"3.9","5",
"0",,"AMRI Hospitals - Information Centre & Superspecialty Clinic","67",,,"3.9","5",
"0",,"AMRI Hospitals - Information Centre & Superspecialty Clinic","67",,,"3.9","3",
"0",,"AMRI Hospitals - Information Centre & Superspecialty Clinic","67",,,"3.9","1",
"0",,"AMRI Hospitals - Information Centre & Superspecialty Clinic","67",,,"3.9","1",
"0",,"ESI Hospital","136",,,"3.9","5",
"0",,"ESI Hospital","136",,,"3.9","2",
"0",,"ESI Hospital","136",,,"3.9","5",
"0",,"ESI Hospital","136",,,"3.9","5",
"0",,"ESI Hospital","136",,,"3.9","5",
"0",,"ESI Hospital","136",,,"3.9","5",
"0",,"ESI Hospital","136",,,"3.9","5",
"0",,"ESI Hospital","136",,,"3.9","3",
"0",,"ESI Hospital","136",,,"3.9","5",
"0",,"ESI Hospital","136",,,"3.9","2",
"0",,"ESI Hospital","136",,,"3.9","3",
"0",,"ESI Hospital","136",,,"3.9","5",
"0",,"ESI Hospital","136",,,"3.9","1",
"0",,"ESI Hospital","136",,,"3.9","3",
"0",,"ESI Hospital","136",,,"3.9","5",
"0",,"ESI Hospital","136",,,"3.9","5",
"0",,"ESI Hospital","136",,,"3.9","5",
"0",,"ESI Hospital","136",,,"3.9","4",
"0",,"ESI Hospital","136",,,"3.9","5",
"0",,"ESI Hospital","136",,,"3.9","1",
"0",,"Aspire Hospital","86",,,"3.9","1",
"0",,"Aspire Hospital","86",,,"3.9","5",
"0",,"Aspire Hospital","86",,,"3.9","5",
"0",,"Aspire Hospital","86",,,"3.9","4",
"0",,"Aspire Hospital","86",,,"3.9","5",
"0",,"Aspire Hospital","86",,,"3.9","5",
"0",,"Aspire Hospital","86",,,"3.9","5",
"0",,"Aspire Hospital","86",,,"3.9","5",
"0",,"Aspire Hospital","86",,,"3.9","5",
"0",,"Aspire Hospital","86",,,"3.9","5",
"0",,"Aspire Hospital","86",,,"3.9","4",
"0",,"Aspire Hospital","86",,,"3.9","3",
"0",,"Aspire Hospital","86",,,"3.9","5",
"0",,"Aspire Hospital","86",,,"3.9","5",
"0",,"Aspire Hospital","86",,,"3.9","5",
"0",,"Aspire Hospital","86",,,"3.9","5",
"0",,"Aspire Hospital","86",,,"3.9","2",
"0",,"Aspire Hospital","86",,,"3.9","5",
"0",,"Aspire Hospital","86",,,"3.9","5",
"0",,"Aspire Hospital","86",,,"3.9","5",
"2","Subha didi and all attendant behaviour is very good and pharmacy department panda behaviur very worst that's why i decide to give feedback 2 star","Maternity Care Hospital - Best Womens Hospital in Bhubaneswar","172",,,"3.6","2",
"0","A very bad medical center kills our baby during birth, performs an operation without a doctor, prescribes medicine for no reason and spends unnecessarily.","Maternity Care Hospital - Best Womens Hospital in Bhubaneswar","172",,,"3.6","1",
"1","BEST HOSPITAL I HAVE EVER VISITED IN MY LIFE. MRS. SAUDAMINI MAM CARES LIKE MOTHER ,  SHOWS THE INFINITY LOVE TO  EVERY PATIENTS WHICH THE PATIENTS NEED . AND ALSO SPECIAL THANKS TO SUBHA DIDI AND PARTHA BHAI AND THANKS TO ALL THE STAFFS OF THE  HOSPITAL. I HAVE A SUGGESTION ALSO , IN THIS COVID-19 PANDEMIC SITUATION , YOU HAVE TO ISSUE ENTRY PASS FOR THE PATIENT AND ATTENDANT ALSO, FOR WHICH GATHERING SHOUD BE AVOIDED AND THE NUMBER OF PEOPLE INSIDE THE HOSPITAL SHOUD BE DECREASED.","Maternity Care Hospital - Best Womens Hospital in Bhubaneswar","172",,,"3.6","5",
"4","No care of patients, even doctor not give time  to patients what's their problem , unnecessary tests and medicine ,not gives the information about the medicine that why we have need to consume them.. unprofessional behave of the staff.","Maternity Care Hospital - Best Womens Hospital in Bhubaneswar","172",,,"3.6","1",
"1","Thanks for the response... Good quality service experienced inside hospital and co-operative staffs.","Maternity Care Hospital - Best Womens Hospital in Bhubaneswar","172",,,"3.6","5",
"1","Worst experience ever .They demand more money after admission.if you have money then come","Maternity Care Hospital - Best Womens Hospital in Bhubaneswar","172",,,"3.6","1",
"2","Such a worst hospital I never seen, no doctor visit for inpatient, staffs are not well trained, not well equipped facilities for baby, no proper treatment procedure in place for any emergency, infrastructure is not upto mark, behavior of staffs are very rude . No hygiene maintained","Maternity Care Hospital - Best Womens Hospital in Bhubaneswar","172",,,"3.6","2",
"6","Caring of both Mathor and the baby in maternity  care is excellent......Thanks to madam saudamini for her behaviour  and taking special  care for  mom and baby and patiencently handling  so many patients","Maternity Care Hospital - Best Womens Hospital in Bhubaneswar","172",,,"3.6","5",
"6","Very bad experience. Doctor is not friendly and staffs are also very bad and rude behave, they are thinking like doctor, unnecessarily keep on holding the patient, I can't recommend this.","Maternity Care Hospital - Best Womens Hospital in Bhubaneswar","172",,,"3.6","1",
"3","Maternity Care Hospital is one of the best hospitals in Bhubneshwar. They have the best facilities and staff, and they really care about the patients. Highly recommeded!","Maternity Care Hospital - Best Womens Hospital in Bhubaneswar","172",,,"3.6","5",
"4","Very nice hospital and sepcial Dr soudamini madam like chaild god and hospital net and clean Very good mention all team .
Thanks
Susant (kandhamal)","Maternity Care Hospital - Best Womens Hospital in Bhubaneswar","172",,,"3.6","5",
"0","Good service and the behaviour of staffs are very polite and active.. organised and punctual..","Maternity Care Hospital - Best Womens Hospital in Bhubaneswar","172",,,"3.6","5",
"6","Very bad experience the hospital is very clumsy and not clean .Staffs are rude in behaviour .They are just prescribing unnecessary expensive medicines and injections which is not required for every patient .A comman man cannot afford it .Thus
Totally looting their patients.kindly provide such a service that each and every patient should bless nor curse the hospital.","Maternity Care Hospital - Best Womens Hospital in Bhubaneswar","172",,,"3.6","1",
"6","This not a medical at all now a business point to loot money from patient.   Be careful if you go there. I have my own experience.","Maternity Care Hospital - Best Womens Hospital in Bhubaneswar","172",,,"3.6","1",
"5","I had  gone  to the medical by reffered someone.but there I am not found that pleauser as listen as.they have not care ful attitude.only bussines propose mind is there.,I wasn't cure.","Maternity Care Hospital - Best Womens Hospital in Bhubaneswar","172",,,"3.6","1",
"4","Good care delivery pesent and baby..
Thanks to all doctor and Norse...
All facility's are good...","Maternity Care Hospital - Best Womens Hospital in Bhubaneswar","172",,,"3.6","5",
"2","Very good ☺️ my ✌️baby boy hospital se hai 😘 very very nice hospital","Maternity Care Hospital - Best Womens Hospital in Bhubaneswar","172",,,"3.6","5",
"4","there is no hygienic. very dirty and unclean. only god can save patients from disease spreading from there.","Maternity Care Hospital - Best Womens Hospital in Bhubaneswar","172",,,"3.6","1",
"3","The worst hospital I ever visited. Kindly learn from Tamilnadu and Gujarat how a hospital must be.","Maternity Care Hospital - Best Womens Hospital in Bhubaneswar","172",,,"3.6","1",
"2","Very unprofessional and too much delay in processing. Will never visit again and Strongly discourage.","Maternity Care Hospital - Best Womens Hospital in Bhubaneswar","172",,,"3.6","1",
"0",,"Baidyanath Memorial Hospital","42",,,"3.9","3",
"0",,"Baidyanath Memorial Hospital","42",,,"3.9","4",
"0",,"AMRI Hospitals - Information Centre & Superspecialty Clinic","67",,,"3.9","1",
"0",,"AMRI Hospitals - Information Centre & Superspecialty Clinic","67",,,"3.9","5",
"0",,"AMRI Hospitals - Information Centre & Superspecialty Clinic","67",,,"3.9","1",
"0",,"AMRI Hospitals - Information Centre & Superspecialty Clinic","67",,,"3.9","5",
"0",,"AMRI Hospitals - Information Centre & Superspecialty Clinic","67",,,"3.9","1",
"0",,"AMRI Hospitals - Information Centre & Superspecialty Clinic","67",,,"3.9","5",
"0",,"AMRI Hospitals - Information Centre & Superspecialty Clinic","67",,,"3.9","2",
"0",,"Aspire Hospital","86",,,"3.9","5",
"0",,"Aspire Hospital","86",,,"3.9","5",
"0",,"Aspire Hospital","86",,,"3.9","5",
"1",,"Aspire Hospital","86",,,"3.9","5",
"0",,"Aspire Hospital","86",,,"3.9","5",
"0",,"Aspire Hospital","86",,,"3.9","5",
"0","My experience was good with hospital service n hospital staff behaviour also good I'm happy with this😊","Kar Clinic & Hospital","656",,,"3.7","5",
"0","Surgery has done smoothly under Dr hottest ent speciality.. the way kar hospital team has made my mother recovered fully was wonderful.. we need not take any responsibility after got admission .. good experience","Kar Clinic & Hospital","656",,,"3.7","5",
"0","My personal experience @ kar hospital was really well.. Doctors were really good & attentive towards our health issues
Thank full to the entire team","Kar Clinic & Hospital","656",,,"3.7","5",
"0","Dr. Sujata Kar is very caring,all the staffs are also very caring and supportive. Excellent service and friendly atmosphere.","Kar Clinic & Hospital","656",,,"3.7","5",
"1","Got good service at 210 room of kar clinic nurses are really cooperative
Doctor are being patience till we complete our health complaint..
Overall well satisfied","Kar Clinic & Hospital","656",,,"3.7","5",
"0","Overall experience was smooth & Wellhandled satisfied with the services & treatment given by the kar clinic consultant dr biranchi narayan lenka & other ward doctors with nursing staffs","Kar Clinic & Hospital","656",,,"3.7","5",
"11","Pathetic, worse than government hospital! We visited because we heard a a lot about Dr Sujata Kar but had to change my doctor in the last few months. Even some government hospitals are cleaner and better behaved. Their staff is extremely ill mannered. The doctor hardly gives 5 mins to one patient. Only during my first visit she spoke to us properly and after that all appointments were for 5 mins only. The staff will shout on you on call and sometimes even hang up if you request for an urgent appointment. The doctor scolds patients and behaves as a school principal. If you get tests or ultrasound done outside then she will throw your report saying its incorrect. I was so scared of her during my visits. Will never recommend anyone if you are planning to visit for pregnancy. I am thankful to God that i changed my doctor at the correct time.","Kar Clinic & Hospital","656",,,"3.7","1",
"2","Successfully done with my surgery under doc aurobindo.. really thank full towards him.. & related to kar hospital was also satisfactory..thnk you the OT team & ward nurses 😊","Kar Clinic & Hospital","656",,,"3.7","5",
"0","Kar Clinic service has Excellent , like Communication of Nurses, room cleaning ,Regularity of Doctors attention .
At last we recommended this hospital my friend and relative .","Kar Clinic & Hospital","656",,,"3.7","5",
"0","This hospital provides me really excellent care
I m grateful to Dr S.k kar & his full medical team who processed my surgery successfully with constant care & support.","Kar Clinic & Hospital","656",,,"3.7","5",
"0","Visited Good Hospital and had a great experience. The staff were caring, and the facilities were clean and modern. Highly recommend!","Kar Clinic & Hospital","656",,,"3.7","5",
"0","Very good services got from kar clinic
Nurses were well trained & cooperating","Kar Clinic & Hospital","656",,,"3.7","5",
"0","I was admitted under dr sujata kar for my cesarean section..
Procedure was really smooth , me and my baby are in well condition.. Thnk you madam & entire kchpl team","Kar Clinic & Hospital","656",,,"3.7","5",
"0","Got admitted under orthopedic department at kar clinic and hospital.. surgery was done successfully.. now my mother is recovering well.. appreciate the way they were proving the service..","Kar Clinic & Hospital","656",,,"3.7","5",
"0","Quite satisfied with the service. The solid food was good but liquid diet needs a lot of improvement. Nursing was great.","Kar Clinic & Hospital","656",,,"3.7","5",
"1","The doctors are very good👨‍⚕, The behaviour of all the nurses is also very good. We have been doing treatment here since our childhood.","Kar Clinic & Hospital","656",,,"3.7","5",
"0","All hospitality very also staff very good but food is average kindly food quality too much better","Kar Clinic & Hospital","656",,,"3.7","5",
"0","Really admirable the way the entire kar clinic team has coordinated to my wife's surgery under gone with the surgeon Dr Aditya tripathy.. it's like our 2nd home to us...thank uh kchpl","Kar Clinic & Hospital","656",,,"3.7","5",
"0","My mother got admitted under Dr ashutosh hotta @ kar clinic and hospital..
Welcome really admire the way doctor treated us . Thank u kar team","Kar Clinic & Hospital","656",,,"3.7","5",
"0","My cabin no.211 in kar clinic.  My experience in kar clinic has always been excellent with supportive doctor and staffs. They have the best doctor.","Kar Clinic & Hospital","656",,,"3.7","4",
"1","Best Gastro and Laparoscopic Hospital in Bhubaneswar. Dr. Ramji Khetri is very kind and  experienced doctor. Staffs are friendly and hospital has the best facilities in Bhubaneswar.","Sara Gastro & Laparoscopic Hospital","120",,,"4.4","5",
"3","Very good hospital with good staffs very cooperative....and they handle each patient with very carefully.... If someone have no attendant then also no problem arise because they personally caring every patient and doctor khetari is a awesome and reliable doctor...i share my own experience because in June 2020 I was admitted for cyst laproscoppy they attend me me very well and with love","Sara Gastro & Laparoscopic Hospital","120",,,"4.4","5",
"1","very nice hospital with well known doctor Mr Ramjee khetri sir...I am happy with my surgery in fissure here with lesser treatment guided my Ramjee khetri sir...very well doctor...","Sara Gastro & Laparoscopic Hospital","120",,,"4.4","5",
"4","One place no separate time for ot & opd today my patient is in casuality but sir is in opd for 5hr in beteween ot sir came and attend opd patient not casuality patient as a doctor asking what is this type of schedule????is not it a neglegence for casuality patient???really very disappointed hopefully sir can understandthe suffering of a casuality patient maintain a proper schedule.staffs are laughing to me when i said the same sincere request dont go until a proper schedule","Sara Gastro & Laparoscopic Hospital","120",,,"4.4","1",
"3","He is a very good doctor and also treats very well and I have done my surgery with him and he treats very well and if you ask him from any distance from anywhere, he gives you the solution.","Sara Gastro & Laparoscopic Hospital","120",,,"4.4","5",
"0","Very good care , very neat and clean, and the doctors are really very friendly.","Sara Gastro & Laparoscopic Hospital","120",,,"4.4","5",
"0","Doctor is very money minded.Wants the patients to come multiple times.
Staff are good .","Sara Gastro & Laparoscopic Hospital","120",,,"4.4","1",
"1","It feels bad to press one star 😡Worst Hospital and Facility ever. And remember one thing never ever come to this hospital 🤬.","Sara Gastro & Laparoscopic Hospital","120",,,"4.4","1",
"3","The sister's of this hospital are so untrained..By giving a painkiller injection in IM.. That lady  damage my one nerve...now a day's I am facing so much difficulties in my day to day life..I even can't walk properly..I wish I have nt ever go their for my gallstone operation..😢","Sara Gastro & Laparoscopic Hospital","120",,,"4.4","1",
"0","Dr.khatri is nice one.all staffs are nice and we'll behaved...I wish this hospital should grow more .","Sara Gastro & Laparoscopic Hospital","120",,,"4.4","4",
"0","Proper care has been taken. Dr. Khetri is amiable and precise. Nursing staff is very good.","Sara Gastro & Laparoscopic Hospital","120",,,"4.4","5",
"0","Excellent hospital..doctoer was very friendly..and  clean hospital..staff behaviour was excellent...All over is excellent..i think .best surgeon in our  bhubaneswar..","Sara Gastro & Laparoscopic Hospital","120",,,"4.4","5",
"4","Sara Gastro & Laparoscopic Hospital SHIFTED to NEW LOCATION, near BJB College, Arts Block.
SHIVAJEE Multi-Speciality Hospital opening shortly at this location.","Sara Gastro & Laparoscopic Hospital","120",,,"4.4","5",
"1","Very hygienic and good hospital.. and the reputation of dr ramji khetri precedes him...👌","Sara Gastro & Laparoscopic Hospital","120",,,"4.4","5",
"0","Good one","Sara Gastro & Laparoscopic Hospital","120",,,"4.4","4",
"1","One of the best gastro and laproscopic hospital that I personally experienced","Sara Gastro & Laparoscopic Hospital","120",,,"4.4","5",
"0","One of the best laproscopic hospitals","Sara Gastro & Laparoscopic Hospital","120",,,"4.4","5",
"0","Very neat n clean and renowned Hospital","Sara Gastro & Laparoscopic Hospital","120",,,"4.4","4",
"0","Very nice hospital","Sara Gastro & Laparoscopic Hospital","120",,,"4.4","4",
"2","This hospital is very hyegnic very clean very nice hospital","Sara Gastro & Laparoscopic Hospital","120",,,"4.4","5",
"4","Some staffs are helpful but more are bribing patients.","Hospital Bhubaneswar Main Govt","9",,,"4.2","2",
"0","Super","Hospital Bhubaneswar Main Govt","9",,,"4.2","5",
"1",,"Hospital Bhubaneswar Main Govt","9",,,"4.2","5",
"0",,"Hospital Bhubaneswar Main Govt","9",,,"4.2","5",
"0",,"Hospital Bhubaneswar Main Govt","9",,,"4.2","5",
"0",,"Hospital Bhubaneswar Main Govt","9",,,"4.2","1",
"0",,"Hospital Bhubaneswar Main Govt","9",,,"4.2","5",
"0",,"Hospital Bhubaneswar Main Govt","9",,,"4.2","5",
"0",,"Hospital Bhubaneswar Main Govt","9",,,"4.2","5",
"3","Government hospitals are 100 times better than this patholab.","Maternity Care Hospital - Best Womens Hospital in Bhubaneswar","172",,,"3.6","1",
"5","Good for  obs/gast problem .Dr.Saudamini Mahapatro is a wonderful person","Maternity Care Hospital - Best Womens Hospital in Bhubaneswar","172",,,"3.6","5",
"1","Dr saudamini mohapatra is a very good doctor","Maternity Care Hospital - Best Womens Hospital in Bhubaneswar","172",,,"3.6","5",
"0","Bhubaneswar's best maternity care hospital. Best gynaecologist.","Maternity Care Hospital - Best Womens Hospital in Bhubaneswar","172",,,"3.6","5",
"0","Best for both mother and child .Good human being.","Maternity Care Hospital - Best Womens Hospital in Bhubaneswar","172",,,"3.6","4",
